group,user,task_id,level_puzzle,started,create_shape,submitted,completed
cb71040b5bd1341a34afc24961536ebd,f7ce6e7ecd96412457901bd9e2409788,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,f7ce6e7ecd96412457901bd9e2409788,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Object Limits,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Tetromino,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Angled Silhouette,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Sugar Cones,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Stranger Shapes,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Tall and Small,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Bear Market,Advanced Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,Not Bird,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,Square Cross-Sections,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,Square Cross-Sections,Intermediate Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,Bird Fez,Intermediate Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,Sandbox,SAND,1,1,0,0
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,Square Cross-Sections,Intermediate Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,Bird Fez,Intermediate Puzzles,1,1,0,0
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,Pyramids are Strange,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,Sandbox,SAND,1,1,0,0
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,Bear Market,Advanced Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Object Limits,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Tetromino,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Angled Silhouette,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Sugar Cones,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,More Than Meets Your Eye,Advanced Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,Stranger Shapes,Advanced Puzzles,1,1,0,0
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,Angled Silhouette,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,Bird Fez,Intermediate Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Object Limits,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Tetromino,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Angled Silhouette,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Sugar Cones,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Stranger Shapes,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,Tall and Small,Advanced Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,Pyramids are Strange,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Sugar Cones,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Object Limits,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Tetromino,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Angled Silhouette,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Stranger Shapes,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Tall and Small,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Ramp Up and Can It,Advanced Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,Bear Market,Advanced Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,Square Cross-Sections,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,Bird Fez,Intermediate Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Object Limits,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Tetromino,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Angled Silhouette,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Sugar Cones,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Stranger Shapes,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Tall and Small,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Ramp Up and Can It,Advanced Puzzles,1,1,0,0
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Not Bird,Advanced Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,Unnecessary,Advanced Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,5. Removing Objects,Basic Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,5. Removing Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Bird Fez,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Pi Henge,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Sugar Cones,Advanced Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Object Limits,Intermediate Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Tetromino,Intermediate Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,Angled Silhouette,Intermediate Puzzles,1,0,0,0
c6262795f034865c9e9203305638ee79,098f6bcd4621d373cade4e832627b4f6,5. Removing Objects,Basic Puzzles,1,0,0,0
cb71040b5bd1341a34afc24961536ebd,e42c1c9f7c7267e0ec513ab911b1b498,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e42c1c9f7c7267e0ec513ab911b1b498,5. Removing Objects,Basic Puzzles,1,1,1,0
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,1. One Box,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,2. Separated Boxes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,4. Match Silhouettes,Basic Puzzles,1,1,1,1
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,5. Removing Objects,Basic Puzzles,1,1,1,1
